Core,X,Y,Tiefe mm,Y,Moving average 5 mm
KLOP17-01,228.3,51.045,139.2,51.045,48.73161111
KLOP17-01,228.6,52.823,139.5,52.823,47.5665
KLOP17-01,228.9,52.618,139.8,52.618,46.40472222
KLOP17-01,229.2,48.747,140.1,48.747,45.41683333
KLOP17-01,229.5,44.722,140.4,44.722,44.696
KLOP17-01,229.8,45.457,140.7,45.457,44.186
KLOP17-01,230.1,44.255,141,44.255,43.86277778
KLOP17-01,230.4,38.33,141.3,38.33,43.90194444
KLOP17-01,230.7,36.528,141.6,36.528,44.40166667
KLOP17-01,231,39.035,141.9,39.035,45.04627778
KLOP17-01,231.3,36.452,142.2,36.452,45.56172222
KLOP17-01,231.6,33.872,142.5,33.872,46.50533333
KLOP17-01,231.9,35.729,142.8,35.729,48.00022222
KLOP17-01,232.2,40.144,143.1,40.144,49.75194444
KLOP17-01,232.5,43.519,143.4,43.519,50.87788889
KLOP17-01,232.8,46.075,143.7,46.075,51.63205556
KLOP17-01,233.1,51.204,144,51.204,52.47316667
KLOP17-01,233.4,58.675,144.3,58.675,53.28861111
KLOP17-01,233.7,62.648,144.6,62.648,53.88827778
KLOP17-01,234,62.101,144.9,62.101,54.68372222
KLOP17-01,234.3,69.603,145.2,69.603,55.70472222
KLOP17-01,234.6,75.655,145.5,75.655,56.72083333
KLOP17-01,234.9,76.253,145.8,76.253,57.44422222
KLOP17-01,235.2,65.724,146.1,65.724,57.78055556
KLOP17-01,235.5,57.83,146.4,57.83,57.67255556
KLOP17-01,235.8,53.47,146.7,53.47,57.30444444
KLOP17-01,236.1,51.206,147,51.206,56.73177778
KLOP17-01,236.4,49.829,147.3,49.829,56.12716667
KLOP17-01,236.7,50.77,147.6,50.77,55.35305556
KLOP17-01,237,52.25,147.9,52.25,53.78594444
KLOP17-01,237.3,54.019,148.2,54.019,51.58288889
KLOP17-01,237.6,53.165,148.5,53.165,49.12166667
KLOP17-01,237.9,49.573,148.8,49.573,47.06677778
KLOP17-01,238.2,44.131,149.1,44.131,45.37011111
KLOP17-01,238.5,44.578,149.4,44.578,43.93
KLOP17-01,238.8,48.367,149.7,48.367,42.72805556
KLOP17-01,239.1,51.765,150,51.765,41.77005556
KLOP17-01,239.4,48.167,150.3,48.167,40.90544444
KLOP17-01,239.7,41.395,150.6,41.395,40.06311111
KLOP17-01,240,36,150.9,36,39.30127778
KLOP17-01,240.3,31.951,151.2,31.951,38.85761111
KLOP17-01,240.6,28.736,151.5,28.736,38.74988889
KLOP17-01,240.9,27.29,151.8,27.29,38.90766667
KLOP17-01,241.2,27.548,152.1,27.548,38.95538889
KLOP17-01,241.5,29.571,152.4,29.571,38.69938889
KLOP17-01,241.8,32.585,152.7,32.585,38.18583333
KLOP17-01,242.1,35.207,153,35.207,37.87227778
KLOP17-01,242.4,37.088,153.3,37.088,37.89627778
KLOP17-01,242.7,40.306,153.6,40.306,38.08933333
KLOP17-01,243,45.179,153.9,45.179,38.386
KLOP17-01,243.3,47.634,154.2,47.634,38.81277778
KLOP17-01,243.6,46.971,154.5,46.971,39.25244444
KLOP17-01,243.9,45.437,154.8,45.437,39.56033333
KLOP17-01,244.2,43.759,155.1,43.759,39.63011111
KLOP17-01,244.5,42.521,155.4,42.521,39.498
KLOP17-01,244.8,42.523,155.7,42.523,39.2365
KLOP17-01,245.1,41.827,156,41.827,38.97033333
KLOP17-01,245.4,39.475,156.3,39.475,38.68133333
KLOP17-01,245.7,37.291,156.6,37.291,38.21777778
KLOP17-01,246,36.418,156.9,36.418,37.5205
KLOP17-01,246.3,35.204,157.2,35.204,36.71088889
KLOP17-01,246.6,33.09,157.5,33.09,35.96305556
KLOP17-01,246.9,30.827,157.8,30.827,35.56105556
KLOP17-01,247.2,30.207,158.1,30.207,35.53027778
KLOP17-01,247.5,30.5,158.4,30.5,35.53877778
KLOP17-01,247.8,32.297,158.7,32.297,35.35588889
KLOP17-01,248.1,35.104,159,35.104,35.03466667
KLOP17-01,248.4,36.835,159.3,36.835,34.58594444
KLOP17-01,248.7,35.083,159.6,35.083,33.94333333
KLOP17-01,249,32.398,159.9,32.398,33.15888889
KLOP17-01,249.3,31.976,160.2,31.976,32.31555556
KLOP17-01,249.6,36.523,160.5,36.523,31.37833333
KLOP17-01,249.9,41.967,160.8,41.967,30.19577778
KLOP17-01,250.2,42.676,161.1,42.676,28.72316667
KLOP17-01,250.5,38.535,161.4,38.535,27.01411111
KLOP17-01,250.8,33.693,161.7,33.693,25.17438889
KLOP17-01,251.1,29.214,162,29.214,23.37683333
KLOP17-01,251.4,24.851,162.3,24.851,21.85127778
KLOP17-01,251.7,21.084,162.6,21.084,20.57061111
KLOP17-01,252,17.91,162.9,17.91,19.41638889
KLOP17-01,252.3,13.957,163.2,13.957,18.26616667
KLOP17-01,252.6,8.921,163.5,8.921,17.26816667
KLOP17-01,252.9,3.993,163.8,3.993,16.71366667
KLOP17-01,253.2,1.534,164.1,1.534,16.71611111
KLOP17-01,253.5,1.989,164.4,1.989,17.12827778
KLOP17-01,253.8,4.479,164.7,4.479,17.96955556
KLOP17-01,254.1,7.623,165,7.623,19.33055556
KLOP17-01,254.4,9.346,165.3,9.346,21.17844444
KLOP17-01,254.7,11.2,165.6,11.2,23.39811111
KLOP17-01,255,15.819,165.9,15.819,25.89222222
KLOP17-01,255.3,24.003,166.2,24.003,28.57044444
KLOP17-01,255.6,32.695,166.5,32.695,31.35194444
KLOP17-01,255.9,38.579,166.8,38.579,33.9465
KLOP17-01,256.2,41.112,167.1,41.112,36.1165
KLOP17-01,256.5,44.357,167.4,44.357,37.84438889
KLOP17-01,256.8,49.349,167.7,49.349,39.26344444
KLOP17-01,257.1,54.346,168,54.346,40.48861111
KLOP17-01,257.4,57.864,168.3,57.864,41.43955556
KLOP17-01,257.7,58.851,168.6,58.851,41.908
KLOP17-01,258,57.129,168.9,57.129,41.87838889
KLOP17-01,258.3,54.06,169.2,54.06,41.53633333
KLOP17-01,258.6,48.236,169.5,48.236,41.22933333
KLOP17-01,258.9,41.049,169.8,41.049,41.18905556
KLOP17-01,259.2,35.581,170.1,35.581,41.1985
KLOP17-01,259.5,33.166,170.4,33.166,40.89922222
KLOP17-01,259.8,31.399,170.7,31.399,40.20755556
KLOP17-01,260.1,28.317,171,28.317,39.2125
KLOP17-01,260.4,24.251,171.3,24.251,38.13472222
KLOP17-01,260.7,23.47,171.6,23.47,37.47488889
KLOP17-01,261,26.538,171.9,26.538,37.67922222
KLOP17-01,261.3,33.053,172.2,33.053,39.05311111
KLOP17-01,261.6,40.387,172.5,40.387,41.17288889
KLOP17-01,261.9,44.527,172.8,44.527,43.2955
KLOP17-01,262.2,43.962,173.1,43.962,45.04105556
KLOP17-01,262.5,41.896,173.4,41.896,46.43088889
KLOP17-01,262.8,39.953,173.7,39.953,47.17933333
KLOP17-01,263.1,39.451,174,39.451,47.05244444
KLOP17-01,263.4,45.252,174.3,45.252,46.22044444
KLOP17-01,263.7,57.738,174.6,57.738,44.98927778
KLOP17-01,264,72.966,174.9,72.966,43.495
KLOP17-01,264.3,79.205,175.2,79.205,41.68738889
KLOP17-01,264.6,73.788,175.5,73.788,39.83344444
KLOP17-01,264.9,64.586,175.8,64.586,38.32705556
KLOP17-01,265.2,56.416,176.1,56.416,37.39011111
KLOP17-01,265.5,41.789,176.4,41.789,37.14783333
KLOP17-01,265.8,21.967,176.7,21.967,37.16138889
KLOP17-01,266.1,8.494,177,8.494,36.95811111
KLOP17-01,266.4,4.377,177.3,4.377,35.90488889
KLOP17-01,266.7,6.156,177.6,6.156,33.66772222
KLOP17-01,267,7.85,177.9,7.85,30.83105556
KLOP17-01,267.3,11.156,178.2,11.156,28.47783333
KLOP17-01,267.6,16.847,178.5,16.847,27.17411111
KLOP17-01,267.9,25.031,178.8,25.031,26.94538889
KLOP17-01,268.2,35.592,179.1,35.592,27.90266667
KLOP17-01,268.5,39.695,179.4,39.695,30.00555556
KLOP17-01,268.8,41.593,179.7,41.593,32.72883333
KLOP17-01,269.1,38.78,180,38.78,35.2905
KLOP17-01,269.4,32.697,180.3,32.697,37.13311111
KLOP17-01,269.7,28.145,180.6,28.145,38.26755556
KLOP17-01,270,31.43,180.9,31.43,39.00288889
KLOP17-01,270.3,41.119,181.2,41.119,39.62088889
KLOP17-01,270.6,52.299,181.5,52.299,40.00766667
KLOP17-01,270.9,59.02,181.8,59.02,39.89383333
KLOP17-01,271.2,59.819,182.1,59.819,39.48938889
KLOP17-01,271.5,57.513,182.4,57.513,38.85111111
KLOP17-01,271.8,50.487,182.7,50.487,38.25038889
KLOP17-01,272.1,39.323,183,39.323,37.82972222
KLOP17-01,272.4,28.27,183.3,28.27,37.28205556
KLOP17-01,272.7,24.392,183.6,24.392,36.02727778
KLOP17-01,273,27.971,183.9,27.971,33.93961111
KLOP17-01,273.3,31.993,184.2,31.993,31.4335
KLOP17-01,273.6,33.543,184.5,33.543,28.96322222
KLOP17-01,273.9,32.415,184.8,32.415,26.68772222
KLOP17-01,274.2,30.104,185.1,30.104,24.49466667
KLOP17-01,274.5,27.967,185.4,27.967,22.45994444
KLOP17-01,274.8,25.125,185.7,25.125,20.73638889
KLOP17-01,275.1,18.287,186,18.287,19.33027778
KLOP17-01,275.4,8.844,186.3,8.844,17.95872222
KLOP17-01,275.7,3.541,186.6,3.541,16.3215
KLOP17-01,276,7.189,186.9,7.189,14.50461111
KLOP17-01,276.3,14.555,187.2,14.555,12.70622222
KLOP17-01,276.6,18.86,187.5,18.86,11.07183333
KLOP17-01,276.9,18.038,187.8,18.038,9.671833333
KLOP17-01,277.2,13.862,188.1,13.862,8.5615
KLOP17-01,277.5,8.299,188.4,8.299,7.959888889
KLOP17-01,277.8,2.96,188.7,2.96,8.209
KLOP17-01,278.1,-0.296,189,-0.296,9.477055556
KLOP17-01,278.4,-1.499,189.3,-1.499,11.436
KLOP17-01,278.7,-0.711,189.6,-0.711,13.43016667
KLOP17-01,279,1.172,189.9,1.172,15.11172222
KLOP17-01,279.3,2.996,190.2,2.996,16.66211111
KLOP17-01,279.6,4.904,190.5,4.904,18.41427778
KLOP17-01,279.9,7.981,190.8,7.981,20.51061111
KLOP17-01,280.2,14.296,191.1,14.296,22.869
KLOP17-01,280.5,22.771,191.4,22.771,25.44372222
KLOP17-01,280.8,31.669,191.7,31.669,28.25277778
KLOP17-01,281.1,38.802,192,38.802,31.30344444
KLOP17-01,281.4,43.084,192.3,43.084,34.32188889
KLOP17-01,281.7,44.823,192.6,44.823,37.1035
KLOP17-01,282,46.767,192.9,46.767,39.66927778
KLOP17-01,282.3,49.577,193.2,49.577,41.86694444
KLOP17-01,282.6,51.596,193.5,51.596,43.39772222
KLOP17-01,282.9,50.75,193.8,50.75,44.04377778
KLOP17-01,283.2,49.305,194.1,49.305,43.76244444
KLOP17-01,283.5,50.267,194.4,50.267,42.52688889
KLOP17-01,283.8,53.413,194.7,53.413,40.458
KLOP17-01,284.1,53.621,195,53.621,37.78672222
KLOP17-01,284.4,51.241,195.3,51.241,34.76816667
KLOP17-01,284.7,49.18,195.6,49.18,31.55844444
KLOP17-01,285,44.462,195.9,44.462,28.25861111
KLOP17-01,285.3,35.535,196.2,35.535,25.08577778
KLOP17-01,285.6,25.925,196.5,25.925,22.20655556
KLOP17-01,285.9,17.707,196.8,17.707,19.61055556
KLOP17-01,286.2,9.429,197.1,9.429,17.06655556
KLOP17-01,286.5,1.562,197.4,1.562,14.43983333
KLOP17-01,286.8,-4.999,197.7,-4.999,11.97661111
KLOP17-01,287.1,-9.511,198,-9.511,9.965611111
KLOP17-01,287.4,-11.008,198.3,-11.008,8.475666667
KLOP17-01,287.7,-9.82,198.6,-9.82,7.598111111
KLOP17-01,288,-5.515,198.9,-5.515,7.454388889
KLOP17-01,288.3,-1.076,199.2,-1.076,8.019
KLOP17-01,288.6,2.577,199.5,2.577,9.210833333
KLOP17-01,288.9,4.475,199.8,4.475,11.07544444
KLOP17-01,289.2,6.132,200.1,6.132,13.69477778
KLOP17-01,289.5,9.283,200.4,9.283,16.89655556
KLOP17-01,289.8,15.043,200.7,15.043,20.42444444
KLOP17-01,290.1,22.361,201,22.361,24.00272222
KLOP17-01,290.4,28.666,201.3,28.666,27.51188889
KLOP17-01,290.7,32.948,201.6,32.948,30.81911111
KLOP17-01,291,36.088,201.9,36.088,33.80044444
KLOP17-01,291.3,39.16,202.2,39.16,36.25911111
KLOP17-01,291.6,42.992,202.5,42.992,38.12944444
KLOP17-01,291.9,48.71,202.8,48.71,39.527
KLOP17-01,292.2,52.633,203.1,52.633,40.63122222
KLOP17-01,292.5,53.991,203.4,53.991,41.448
KLOP17-01,292.8,53.401,203.7,53.401,41.94122222
KLOP17-01,293.1,53.345,204,53.345,42.16816667
KLOP17-01,293.4,54.015,204.3,54.015,42.178
KLOP17-01,293.7,52.588,204.6,52.588,42.0645
KLOP17-01,294,46.833,204.9,46.833,41.91983333
KLOP17-01,294.3,38.141,205.2,38.141,41.76155556
KLOP17-01,294.6,31.288,205.5,31.288,41.48977778
KLOP17-01,294.9,29.159,205.8,29.159,41.08394444
KLOP17-01,295.2,29.745,206.1,29.745,40.56711111
KLOP17-01,295.5,31.239,206.4,31.239,40.01483333
KLOP17-01,295.8,32.751,206.7,32.751,39.41116667
KLOP17-01,296.1,33.125,207,33.125,38.7305
KLOP17-01,296.4,34.045,207.3,34.045,37.97327778
KLOP17-01,296.7,36.556,207.6,36.556,37.20044444
KLOP17-01,297,40.143,207.9,40.143,36.48527778
KLOP17-01,297.3,43.818,208.2,43.818,35.71122222
KLOP17-01,297.6,45.328,208.5,45.328,34.71
KLOP17-01,297.9,44.688,208.8,44.688,33.48488889
KLOP17-01,298.2,43.46,209.1,43.46,32.185
KLOP17-01,298.5,42.479,209.4,42.479,30.91688889
KLOP17-01,298.8,41.763,209.7,41.763,29.63316667
KLOP17-01,299.1,38.958,210,38.958,28.12555556
KLOP17-01,299.4,32.922,210.3,32.922,26.21666667
KLOP17-01,299.7,25.268,210.6,25.268,23.79755556
KLOP17-01,300,17.355,210.9,17.355,20.96577778
KLOP17-01,300.3,11.137,211.2,11.137,17.97994444
KLOP17-01,300.6,7.693,211.5,7.693,15.106
KLOP17-01,300.9,7.841,211.8,7.841,12.46616667
KLOP17-01,301.2,9.925,212.1,9.925,10.06761111
KLOP17-01,301.5,10.018,212.4,10.018,7.914388889
KLOP17-01,301.8,6.908,212.7,6.908,6.138333333
KLOP17-01,302.1,2.196,213,2.196,4.998333333
KLOP17-01,302.4,-3.401,213.3,-3.401,4.595333333
KLOP17-01,302.7,-7.154,213.6,-7.154,4.942166667
KLOP17-01,303,-8.417,213.9,-8.417,5.875944444
KLOP17-01,303.3,-7.043,214.2,-7.043,7.091
KLOP17-01,303.6,-4.057,214.5,-4.057,8.302
KLOP17-01,303.9,-0.695,214.8,-0.695,9.392388889
KLOP17-01,304.2,3.005,215.1,3.005,10.50722222
KLOP17-01,304.5,6.989,215.4,6.989,11.80066667
KLOP17-01,304.8,12.402,215.7,12.402,13.30527778
KLOP17-01,305.1,18.014,216,18.014,15.10055556
KLOP17-01,305.4,23.598,216.3,23.598,17.13355556
KLOP17-01,305.7,27.945,216.6,27.945,19.33594444
KLOP17-01,306,29.564,216.9,29.564,21.73411111
KLOP17-01,306.3,29.639,217.2,29.639,24.35533333
KLOP17-01,306.6,29.552,217.5,29.552,27.08194444
KLOP17-01,306.9,30.085,217.8,30.085,29.66983333
KLOP17-01,307.2,30.19,218.1,30.19,31.934
KLOP17-01,307.5,29.279,218.4,29.279,33.74027778
KLOP17-01,307.8,28.914,218.7,28.914,35.05972222
KLOP17-01,308.1,29.44,219,29.44,35.833
KLOP17-01,308.4,31.226,219.3,31.226,36.046
KLOP17-01,308.7,36.124,219.6,36.124,35.83183333
KLOP17-01,309,43.125,219.9,43.125,35.34761111
KLOP17-01,309.3,48.384,220.2,48.384,34.62261111
KLOP17-01,309.6,49.587,220.5,49.587,33.55077778
KLOP17-01,309.9,47.744,220.8,47.744,32.12972222
KLOP17-01,310.2,44.915,221.1,44.915,30.54244444
KLOP17-01,310.5,41.764,221.4,41.764,28.969
KLOP17-01,310.8,37.517,221.7,37.517,27.5715
KLOP17-01,311.1,31.779,222,31.779,26.49344444
KLOP17-01,311.4,25.709,222.3,25.709,25.67372222
KLOP17-01,311.7,20.923,222.6,20.923,24.962
KLOP17-01,312,16.502,222.9,16.502,24.29088889
KLOP17-01,312.3,10.792,223.2,10.792,23.73572222
KLOP17-01,312.6,4.611,223.5,4.611,23.34888889
KLOP17-01,312.9,0.708,223.8,0.708,23.17183333
KLOP17-01,313.2,0.592,224.1,0.592,23.22644444
KLOP17-01,313.5,4.285,224.4,4.285,23.68266667
KLOP17-01,313.8,11.821,224.7,11.821,24.61644444
KLOP17-01,314.1,21.369,225,21.369,25.99444444
KLOP17-01,314.4,30.314,225.3,30.314,27.67105556
KLOP17-01,314.7,36.304,225.6,36.304,29.58922222
KLOP17-01,315,39.594,225.9,39.594,31.7755
KLOP17-01,315.3,40.781,226.2,40.781,34.24711111
KLOP17-01,315.6,41.728,226.5,41.728,36.90572222
KLOP17-01,315.9,42.747,226.8,42.747,39.55938889
KLOP17-01,316.2,45.729,227.1,45.729,41.97866667
KLOP17-01,316.5,48.587,227.4,48.587,43.97927778
KLOP17-01,316.8,50.513,227.7,50.513,45.45333333
KLOP17-01,317.1,51.102,228,51.102,46.45522222
KLOP17-01,317.4,51.029,228.3,51.029,47.16355556
KLOP17-01,317.7,50.145,228.6,50.145,47.67894444
KLOP17-01,318,49.1,228.9,49.1,48.01261111
KLOP17-01,318.3,48.563,229.2,48.563,48.0885
KLOP17-01,318.6,48.358,229.5,48.358,47.85388889
KLOP17-01,318.9,47.832,229.8,47.832,47.14422222
KLOP17-01,319.2,47.832,230.1,47.832,45.93077778
KLOP17-01,319.5,47.902,230.4,47.902,44.37283333
KLOP17-01,319.8,48.348,230.7,48.348,42.66761111
KLOP17-01,320.1,49.054,231,49.054,40.92272222
KLOP17-01,320.4,48.871,231.3,48.871,39.18222222
KLOP17-01,320.7,46.787,231.6,46.787,37.50283333
KLOP17-01,321,43.094,231.9,43.094,35.98272222
KLOP17-01,321.3,38.524,232.2,38.524,34.61955556
KLOP17-01,321.6,32.955,232.5,32.955,33.44961111
KLOP17-01,321.9,26.745,232.8,26.745,32.46083333
KLOP17-01,322.2,22.47,233.1,22.47,31.71155556
KLOP17-01,322.5,20.408,233.4,20.408,31.224
KLOP17-01,322.8,19.621,233.7,19.621,30.914
KLOP17-01,323.1,18.816,234,18.816,30.75855556
KLOP17-01,323.4,18.871,234.3,18.871,30.82966667
KLOP17-01,323.7,21.201,234.6,21.201,31.15227778
KLOP17-01,324,23.821,234.9,23.821,31.66227778
KLOP17-01,324.3,26.773,235.2,26.773,32.37544444
KLOP17-01,324.6,30.034,235.5,30.034,33.37816667
KLOP17-01,324.9,34.415,235.8,34.415,34.68166667
KLOP17-01,325.2,39.572,236.1,39.572,36.29061111
KLOP17-01,325.5,43.474,236.4,43.474,38.16911111
KLOP17-01,325.8,46.073,236.7,46.073,40.27283333
KLOP17-01,326.1,48.067,237,48.067,42.45988889
KLOP17-01,326.4,48.901,237.3,48.901,44.594
KLOP17-01,326.7,47.704,237.6,47.704,46.74661111
KLOP17-01,327,45.792,237.9,45.792,48.967
KLOP17-01,327.3,44.794,238.2,44.794,51.39288889
KLOP17-01,327.6,45.933,238.5,45.933,54.20305556
KLOP17-01,327.9,49.369,238.8,49.369,57.48377778
KLOP17-01,328.2,53.434,239.1,53.434,61.14022222
KLOP17-01,328.5,56.683,239.4,56.683,64.93183333
KLOP17-01,328.8,58.238,239.7,58.238,68.51822222
KLOP17-01,329.1,59.615,240,59.615,71.85088889
KLOP17-01,329.4,62.568,240.3,62.568,75.02783333
KLOP17-01,329.7,66.74,240.6,66.74,77.7705
KLOP17-01,330,73.7,240.9,73.7,79.69772222
KLOP17-01,330.3,84.998,241.2,84.998,80.79388889
KLOP17-01,330.6,98.625,241.5,98.625,81.148
KLOP17-01,330.9,109.29,241.8,109.29,80.89294444
KLOP17-01,331.2,114.322,242.1,114.322,80.34088889
KLOP17-01,331.5,112.622,242.4,112.622,79.886
KLOP17-01,331.8,108.889,242.7,108.889,79.61872222
KLOP17-01,332.1,104.889,243,104.889,79.3365
KLOP17-01,332.4,95.16,243.3,95.16,78.849
KLOP17-01,332.7,79.484,243.6,79.484,77.96166667
KLOP17-01,333,65.664,243.9,65.664,76.52105556
KLOP17-01,333.3,55.743,244.2,55.743,74.338
KLOP17-01,333.6,48.843,244.5,48.843,71.4145
KLOP17-01,333.9,46.746,244.8,46.746,67.97961111
KLOP17-01,334.2,50.05,245.1,50.05,64.47316667
KLOP17-01,334.5,54.804,245.4,54.804,61.07505556
KLOP17-01,334.8,57.488,245.7,57.488,57.85522222
KLOP17-01,335.1,57.965,246,57.965,55.1765
KLOP17-01,335.4,57.728,246.3,57.728,53.32311111
KLOP17-01,335.7,59.067,246.6,59.067,52.17122222
KLOP17-01,336,59.33,246.9,59.33,51.5425
KLOP17-01,336.3,56.667,247.2,56.667,51.26527778
KLOP17-01,336.6,52.494,247.5,52.494,51.04416667
KLOP17-01,336.9,49.506,247.8,49.506,50.55177778
KLOP17-01,337.2,47.723,248.1,47.723,49.67122222
KLOP17-01,337.5,46.932,248.4,46.932,48.59222222
KLOP17-01,337.8,46.943,248.7,46.943,47.50072222
KLOP17-01,338.1,46.123,249,46.123,46.395
KLOP17-01,338.4,44.93,249.3,44.93,45.131
KLOP17-01,338.7,44.426,249.6,44.426,43.73938889
KLOP17-01,339,43.853,249.9,43.853,42.45261111
KLOP17-01,339.3,42.766,250.2,42.766,41.42233333
KLOP17-01,339.6,41.187,250.5,41.187,40.64911111
KLOP17-01,339.9,38.954,250.8,38.954,40.0635
KLOP17-01,340.2,38.066,251.1,38.066,39.64638889
KLOP17-01,340.5,38.318,251.4,38.318,39.35538889
KLOP17-01,340.8,37.825,251.7,37.825,39.26583333
KLOP17-01,341.1,36.315,252,36.315,39.34905556
KLOP17-01,341.4,34.281,252.3,34.281,39.56166667
KLOP17-01,341.7,33.505,252.6,33.505,39.98366667
KLOP17-01,342,33.949,252.9,33.949,40.66405556
KLOP17-01,342.3,35.588,253.2,35.588,41.4545
KLOP17-01,342.6,37.182,253.5,37.182,42.31688889
KLOP17-01,342.9,39.424,253.8,39.424,43.38355556
KLOP17-01,343.2,41.705,254.1,41.705,44.79905556
KLOP17-01,343.5,44.511,254.4,44.511,46.47627778
KLOP17-01,343.8,46.428,254.7,46.428,47.97927778
KLOP17-01,344.1,48.253,255,48.253,49.11044444
KLOP17-01,344.4,51.449,255.3,51.449,49.85194444
KLOP17-01,344.7,55.013,255.6,55.013,50.34333333
KLOP17-01,345,55.415,255.9,55.415,50.58288889
KLOP17-01,345.3,54.477,256.2,54.477,50.53094444
KLOP17-01,345.6,57.266,256.5,57.266,50.12605556
KLOP17-01,345.9,63.797,256.8,63.797,49.36883333
KLOP17-01,346.2,68.015,257.1,68.015,48.24733333
KLOP17-01,346.5,63.369,257.4,63.369,46.84966667
KLOP17-01,346.8,54.642,257.7,54.642,45.21183333
KLOP17-01,347.1,46.852,258,46.852,43.24561111
KLOP17-01,347.4,42.794,258.3,42.794,40.96877778
KLOP17-01,347.7,39.9,258.6,39.9,38.69911111
KLOP17-01,348,36.247,258.9,36.247,36.65227778
KLOP17-01,348.3,32.136,259.2,32.136,34.63133333
KLOP17-01,348.6,28.075,259.5,28.075,32.41155556
KLOP17-01,348.9,24.324,259.8,24.324,30.17683333
KLOP17-01,349.2,21.27,260.1,21.27,28.45916667
KLOP17-01,349.5,18.772,260.4,18.772,27.49672222
KLOP17-01,349.8,16.057,260.7,16.057,27.13405556
KLOP17-01,350.1,14.03,261,14.03,27.1185
KLOP17-01,350.4,14.561,261.3,14.561,27.33322222
KLOP17-01,350.7,17.634,261.6,17.634,27.68722222
KLOP17-01,351,20.889,261.9,20.889,28.03811111
KLOP17-01,351.3,23.841,262.2,23.841,28.17361111
KLOP17-01,351.6,27.79,262.5,27.79,27.80088889
KLOP17-01,351.9,32.451,262.8,32.451,26.77072222
KLOP17-01,352.2,37.318,263.1,37.318,25.24622222
KLOP17-01,352.5,40.324,263.4,40.324,23.50644444
KLOP17-01,352.8,42.514,263.7,42.514,21.70661111
KLOP17-01,353.1,43.765,264,43.765,19.81333333
KLOP17-01,353.4,42.619,264.3,42.619,17.77294444
KLOP17-01,353.7,38.452,264.6,38.452,15.65127778
KLOP17-01,354,30.514,264.9,30.514,13.59444444
KLOP17-01,354.3,17.615,265.2,17.615,11.73177778
KLOP17-01,354.6,2.727,265.5,2.727,10.14127778
KLOP17-01,354.9,-8.669,265.8,-8.669,8.844277778
KLOP17-01,355.2,-15.259,266.1,-15.259,8.014666667
KLOP17-01,355.5,-18.367,266.4,-18.367,7.672333333
KLOP17-01,355.8,-19.518,266.7,-19.518,7.679666667
KLOP17-01,356.1,-19.093,267,-19.093,7.862055556
KLOP17-01,356.4,-17.301,267.3,-17.301,8.154777778
KLOP17-01,356.7,-13.182,267.6,-13.182,8.479
KLOP17-01,357,-5.738,267.9,-5.738,8.969611111
KLOP17-01,357.3,3.822,268.2,3.822,10.13494444
KLOP17-01,357.6,13.972,268.5,13.972,12.30444444
KLOP17-01,357.9,25.391,268.8,25.391,15.21744444
KLOP17-01,358.2,36.352,269.1,36.352,18.26694444
KLOP17-01,358.5,43.897,269.4,43.897,21.05211111
KLOP17-01,358.8,45.902,269.7,45.902,23.29405556
KLOP17-01,359.1,43.721,270,43.721,24.65255556
KLOP17-01,359.4,36.35,270.3,36.35,24.8565
KLOP17-01,359.7,26.446,270.6,26.446,23.869
KLOP17-01,360,23.703,270.9,23.703,21.91205556
KLOP17-01,360.3,30.382,271.2,30.382,19.05322222
KLOP17-01,360.6,37.175,271.5,37.175,15.23544444
KLOP17-01,360.9,36.524,271.8,36.524,11.116
KLOP17-01,361.2,30.615,272.1,30.615,7.688611111
KLOP17-01,361.5,21.262,272.4,21.262,5.261944444
KLOP17-01,361.8,7.152,272.7,7.152,3.690611111
KLOP17-01,362.1,-9.511,273,-9.511,3.0115
KLOP17-01,362.4,-23.513,273.3,-23.513,3.125666667
KLOP17-01,362.7,-31.403,273.6,-31.403,3.473388889
KLOP17-01,363,-37.487,273.9,-37.487,3.546888889
KLOP17-01,363.3,-43.329,274.2,-43.329,3.407666667
KLOP17-01,363.6,-37.798,274.5,-37.798,3.488333333
KLOP17-01,363.9,-17.796,274.8,-17.796,3.869055556
KLOP17-01,364.2,2.222,275.1,2.222,4.447111111
KLOP17-01,364.5,15.437,275.4,15.437,5.127
KLOP17-01,364.8,24.126,275.7,24.126,5.778388889
KLOP17-01,365.1,28.501,276,28.501,6.673388889
KLOP17-01,365.4,29.962,276.3,29.962,8.480888889
KLOP17-01,365.7,31.705,276.6,31.705,11.86061111
KLOP17-01,366,34.669,276.9,34.669,16.62961111
KLOP17-01,366.3,37.976,277.2,37.976,21.52177778
KLOP17-01,366.6,37.468,277.5,37.468,25.28538889
KLOP17-01,366.9,31.667,277.8,31.667,27.71777778
KLOP17-01,367.2,19.39,278.1,19.39,29.2495
KLOP17-01,367.5,2.214,278.4,2.214,30.21827778
KLOP17-01,367.8,-7.403,278.7,-7.403,30.86105556
KLOP17-01,368.1,1.132,279,1.132,31.28916667
KLOP17-01,368.4,23.348,279.3,23.348,31.35605556
KLOP17-01,368.7,42.513,279.6,42.513,31.06322222
KLOP17-01,369,50.261,279.9,50.261,30.7835
KLOP17-01,369.3,49.949,280.2,49.949,31.08188889
KLOP17-01,369.6,46.005,280.5,46.005,32.08283333
KLOP17-01,369.9,43.008,280.8,43.008,33.62988889
